w1	w2	editsim
akıcılık	avcılık	0.75
akıcılık	aykırılık	0.7777777777777778
akıcılık	ayıcılık	0.875
akıcılık	açkıcılık	0.8888888888888888
akıcılık	ağcılık	0.75
akıcılık	aşkıncılık	0.8
akıcılık	aşıcılık	0.875
akıcılık	aşırılık	0.75
akıcılık	bakıcılık	0.8888888888888888
akıcılık	bakırcılık	0.8
akıcılık	baskıcılık	0.8
akıcılık	basıcılık	0.7777777777777778
akıcılık	bağıcılık	0.7777777777777778
akıcılık	cakacılık	0.7777777777777778
akıcılık	halıcılık	0.7777777777777778
akıcılık	kalıcılık	0.7777777777777778
akıcılık	kapıcılık	0.7777777777777778
akıcılık	kıyılık	0.75
akıcılık	lakacılık	0.7777777777777778
akıcılık	rakıcılık	0.8888888888888888
akıcılık	sakızcılık	0.8
akıcılık	sarıcılık	0.7777777777777778
akıcılık	satıcılık	0.7777777777777778
akıcılık	takacılık	0.7777777777777778
akıcılık	yakıcılık	0.8888888888888888
akıcılık	yapıcılık	0.7777777777777778
akıcılık	yarıcılık	0.7777777777777778
akıcılık	yazıcılık	0.7777777777777778
akıcılık	âkılcılık	0.7777777777777778
akıcılık	çakırcılık	0.8
akıcılık	çatıcılık	0.7777777777777778
akıcılık	şakacılık	0.7777777777777778
akıcılık	şarkıcılık	0.8
akılcılık	akıllılık	0.8888888888888888
akılcılık	akılsızlık	0.8
akılcılık	akıncılık	0.8888888888888888
akılcılık	alıcılık	0.7777777777777778
akılcılık	alımcılık	0.7777777777777778
akılcılık	arıcılık	0.7777777777777778
akılcılık	askıcılık	0.7777777777777778
akılcılık	atıcılık	0.7777777777777778
akılcılık	atımcılık	0.7777777777777778
akılcılık	ayıcılık	0.7777777777777778
akılcılık	açkıcılık	0.7777777777777778
akılcılık	aşkıncılık	0.8
akılcılık	aşıcılık	0.7777777777777778
akılcılık	bakıcılık	0.7777777777777778
akılcılık	bakırcılık	0.8
akılcılık	rakıcılık	0.7777777777777778
akılcılık	sakızcılık	0.8
akılcılık	yakıcılık	0.7777777777777778
akılcılık	âkılcılık	0.8888888888888888
akılcılık	çakırcılık	0.8
akıldişi	azıdişi	0.75
akıllandırma	hızlandırma	0.75
akıllandırma	kullandırma	0.8333333333333334
akıllandırma	vasıflandırma	0.7692307692307692
akıllandırma	yapılandırma	0.75
akıllandırma	ışıklandırma	0.75
akıllanış	kullanış	0.7777777777777778
akıllılık	akılsızlık	0.8
akıllılık	akıncılık	0.7777777777777778
akıllılık	alımlılık	0.7777777777777778
akıllılık	âkılcılık	0.7777777777777778
akılsallaştırma	akışkanlaştırma	0.8
akılsallaştırma	kutsallaştırma	0.8
akılsızlık	alımsızlık	0.8
akılsızlık	bakımsızlık	0.8181818181818181
akımcı	akıncı	0.8333333333333334
akımcı	alımcı	0.8333333333333334
akımcı	atımcı	0.8333333333333334
akımcı	bakımcı	0.8571428571428572
akımcı	yakımcı	0.8571428571428572
akımölçer	açıölçer	0.7777777777777778
akıncı	akıntı	0.8333333333333334
akıncı	baskıncı	0.75
akıncılar	akıncılık	0.7777777777777778
akıncılık	akındırık	0.7777777777777778
akıncılık	alıcılık	0.7777777777777778
akıncılık	alımcılık	0.7777777777777778
akıncılık	arıcılık	0.7777777777777778
akıncılık	askıcılık	0.7777777777777778
akıncılık	atıcılık	0.7777777777777778
akıncılık	atımcılık	0.7777777777777778
akıncılık	ayıcılık	0.7777777777777778
akıncılık	açkıcılık	0.7777777777777778
akıncılık	aşkıncılık	0.9
akıncılık	aşıcılık	0.7777777777777778
akıncılık	bakıcılık	0.7777777777777778
akıncılık	bakırcılık	0.8
akıncılık	nalıncılık	0.8
akıncılık	rakıcılık	0.7777777777777778
akıncılık	sakızcılık	0.8
akıncılık	yakıcılık	0.7777777777777778
akıncılık	yayıncılık	0.8
akıncılık	yazıncılık	0.8
akıncılık	âkılcılık	0.7777777777777778
akıncılık	çakırcılık	0.8
akındırık	sakandırık	0.8
akıntı	alıntı	0.8333333333333334
akıntı	asıntı	0.8333333333333334
akıntı	aşıntı	0.8333333333333334
akıntı	bakıntı	0.8571428571428572
akıntı	kakıntı	0.8571428571428572
akıntı	sakıntı	0.8571428571428572
akıntı	sarkıntı	0.75
akıntı	takıntı	0.8571428571428572
akıntı	yakıntı	0.8571428571428572
akıntı	çakıntı	0.8571428571428572
akıntı	ıkıntı	0.8333333333333334
akıtma	akışma	0.8333333333333334
akıtma	arıtma	0.8333333333333334
akıtma	azıtma	0.8333333333333334
akıtma	sarkıtma	0.75
akışkanlaşma	akışkanlaştırma	0.8
akışkanlaştırma	akışkanlaştırıcı	0.8125
akışkanlaştırıcı	akışkanlaştırıcılık	0.8421052631578947
akışkanlaştırıcı	kıvamlaştırıcı	0.75
akışma	alışma	0.8333333333333334
akışma	atışma	0.8333333333333334
akışma	kalkışma	0.75
akşehir	alaşehir	0.75
akşehir	başşehir	0.75
akşınlık	alınlık	0.75
akşınlık	argınlık	0.75
akşınlık	aydınlık	0.75
akşınlık	azgınlık	0.75
akşınlık	azınlık	0.75
akşınlık	aşıklık	0.75
akşınlık	yakınlık	0.75
alabalık	alacalık	0.875
alabalık	albaylık	0.75
alabalık	altbaşlık	0.7777777777777778
alabalık	arabalı	0.75
alabalık	arabalık	0.875
alabalık	babalık	0.75
alabalık	kabalık	0.75
alabalık	kalabalık	0.8888888888888888
alabalık	kalaybalık	0.8
alabalık	karabalık	0.7777777777777778
alabalık	lalalık	0.75
alabalık	lambalık	0.75
alabalık	marabalık	0.7777777777777778
alabalık	salatalık	0.7777777777777778
alabalık	yalakalık	0.7777777777777778
alabama	alabanda	0.75
alabama	alalama	0.8571428571428572
alabama	alazlama	0.75
alabanda	alamana	0.75
alabanda	labada	0.75
alabaş	baltabaş	0.75
alacak	alacalık	0.75
alacak	açacak	0.8333333333333334
alacak	olacak	0.8333333333333334
alacak	salacak	0.8571428571428572
alacak	çalacak	0.8571428571428572
alacakarga	alacakaya	0.8
alacakarga	alakarga	0.8
alacalandırma	havalandırma	0.7692307692307692
alacalık	alaycılık	0.7777777777777778
alacalık	alıcılık	0.75
alacalık	arabalık	0.75
alacalık	aracılık	0.75
alacalık	atacılık	0.75
alacalık	kalabalık	0.7777777777777778
alacalık	lalalık	0.75
alacalık	salatalık	0.7777777777777778
alacalık	yalakalık	0.7777777777777778
alafrangacı	alafrangalık	0.8333333333333334
alakarga	alakart	0.75
alakarga	alarga	0.75
alakarga	alkarna	0.75
alakarga	anakara	0.75
alakarga	karakarga	0.7777777777777778
alakasızlık	arkasızlık	0.8181818181818181
alakasızlık	olanaksızlık	0.75
alalama	alazlama	0.875
alalama	algılama	0.75
alalama	amaçlama	0.75
alalama	araklama	0.75
alalama	arkalama	0.75
alalama	arpalama	0.75
alalama	ayarlama	0.75
alalama	azarlama	0.75
alalama	baltalama	0.7777777777777778
alalama	karalama	0.75
alalama	kolalama	0.75
alalama	olaylama	0.75
alalama	palazlama	0.7777777777777778
alalama	planlama	0.75
alalama	tapalama	0.75
alalama	yakalama	0.75
alalama	yalanlama	0.7777777777777778
alalama	yalpalama	0.7777777777777778
alalama	çabalama	0.75
alamana	alamanata	0.7777777777777778
alamana	flamanca	0.75
alamana	kalamata	0.75
alamet	alâmet	0.8333333333333334
alamet	azamet	0.8333333333333334
alantopu	ayaktopu	0.75
alanya	almanya	0.8571428571428572
alanya	planya	0.8333333333333334
alaplı	alaylı	0.8333333333333334
alaska	halaskar	0.75
alaska	palaska	0.8571428571428572
alaturka	alaturkacı	0.8
alaturkacı	alaturkalık	0.8181818181818181
alavere	alavereci	0.7777777777777778
alavere	dalavere	0.875
alavereci	alaverecilik	0.75
alavereci	dalavereci	0.9
alaverecilik	dalaverecilik	0.9230769230769231
alaycılık	algıcılık	0.7777777777777778
alaycılık	almancılık	0.8
alaycılık	alçıcılık	0.7777777777777778
alaycılık	alıcılık	0.7777777777777778
alaycılık	alımcılık	0.7777777777777778
alaycılık	aracılık	0.7777777777777778
alaycılık	atacılık	0.7777777777777778
alaycılık	dalancılık	0.8
alaycılık	ilancılık	0.7777777777777778
alaycılık	kalaycılık	0.9
alaycılık	kolaycılık	0.8
alaycılık	olaycılık	0.8888888888888888
alaycılık	plancılık	0.7777777777777778
alaycılık	talancılık	0.8
alaycılık	uzaycılık	0.7777777777777778
alaycılık	yalancılık	0.8
alaycılık	çaycılık	0.7777777777777778
alayiş	asayiş	0.8333333333333334
alaylı	albaylık	0.75
alazlama	algılama	0.75
alazlama	amaçlama	0.75
alazlama	araklama	0.75
alazlama	ayarlama	0.75
alazlama	azarlama	0.75
alazlama	bazlama	0.75
alazlama	gazlama	0.75
alazlama	olaylama	0.75
alazlama	palazlama	0.8888888888888888
alazlama	planlama	0.75
alazlama	talazlanma	0.8
alazlama	yalanlama	0.7777777777777778
alaşım	bağlaşım	0.75
alaşım	paylaşım	0.75
alaşım	ulaşım	0.8333333333333334
alaşım	yaklaşım	0.75
albastı	aybastı	0.8571428571428572
albastı	dalbastı	0.875
albastı	kaşbastı	0.75
albastı	kolbastı	0.75
albastı	külbastı	0.75
albatr	albatros	0.75
albaylık	albayrak	0.75
albaylık	almazlık	0.75
albaylık	altbaşlık	0.7777777777777778
albaylık	alçaklık	0.75
albaylık	subaylık	0.75
albaylık	yarbaylık	0.7777777777777778
albayrak	bayrak	0.75
albümin	alümin	0.8571428571428572
aldangıç	aldanış	0.75
aldangıç	atlangıç	0.75
aldanış	sallanış	0.75
aldatma	aldatmaca	0.7777777777777778
aldatıcılık	anlatımcılık	0.75
aldatıcılık	saldırıcılık	0.75
aldırmamazlık	aldırmazlık	0.8461538461538461
aldırmamazlık	almamazlık	0.7692307692307692
aldırmamazlık	saldırmazlık	0.7692307692307692
aldırmazlık	saldırganlık	0.75
aldırmazlık	saldırmazlık	0.9166666666666666
alegori	kategori	0.75
aleladelik	alelâdelik	0.9
alemci	âlemci	0.8333333333333334
alemcilik	alevilik	0.7777777777777778
alemcilik	eylemcilik	0.8
alemcilik	ilimcilik	0.7777777777777778
alemcilik	izlemcilik	0.8
alemcilik	işlemcilik	0.8
alemcilik	kalecilik	0.7777777777777778
alemcilik	âdemcilik	0.7777777777777778
alemcilik	âlemcilik	0.8888888888888888
alemdar	kalemkar	0.75
aleniyet	artniyet	0.75
aleniyet	ayniyet	0.75
aleniyet	şeniyet	0.75
alevilik	isevilik	0.75
alevilik	kalecilik	0.7777777777777778
alevlendiriş	alevleniş	0.75
alevleniş	alevlenme	0.7777777777777778
alevlenme	evlenme	0.7777777777777778
algarina	alkarna	0.75
algıcılık	alçıcılık	0.8888888888888888
algıcılık	alıcılık	0.8888888888888888
algıcılık	alımcılık	0.7777777777777778
algıcılık	arıcılık	0.7777777777777778
algıcılık	askıcılık	0.7777777777777778
algıcılık	atıcılık	0.7777777777777778
algıcılık	ayıcılık	0.7777777777777778
algıcılık	açkıcılık	0.7777777777777778
algıcılık	aşıcılık	0.7777777777777778
algıcılık	halıcılık	0.7777777777777778
algıcılık	kalıcılık	0.7777777777777778
algıcılık	salgıncılık	0.8181818181818181
algıcılık	yargıcılık	0.8
algıcılık	yazgıcılık	0.8
algıcılık	çalgıcılık	0.9
algılama	alkışlama	0.7777777777777778
algılama	arılama	0.75
algılama	açılama	0.75
algılama	aşılama	0.75
algılama	yargılama	0.7777777777777778
algılanabilirlik	uygulanabilirlik	0.8125
algılanış	algılayış	0.8888888888888888
algılayıcı	algılayış	0.8
algılayıcı	salgılayıcı	0.9090909090909091
algılayış	aşılayış	0.7777777777777778
alicenaplık	âlicenaplık	0.9090909090909091
alimlik	hakimlik	0.75
alimlik	kalemlik	0.75
alimlik	zalimlik	0.875
aliterasyon	iterasyon	0.8181818181818181
aliterasyon	liberasyon	0.8181818181818181
alkaevli	alkali	0.75
alkali	alkaloid	0.75
alkali	alkaloit	0.75
alkalimetre	alkolmetre	0.8181818181818181
alkaloid	alkaloit	0.875
alkalölçer	alkolölçer	0.9
alkarna	balkarca	0.75
alkarna	malkarca	0.75
alkarısı	balarısı	0.75
allahsızlık	anlamsızlık	0.8181818181818181
almamazlık	almazlık	0.8
almamazlık	anlamamazlık	0.8333333333333334
almamazlık	anlamazlık	0.8
almamazlık	olamazlık	0.8
almamazlık	saymamazlık	0.8181818181818181
almamazlık	takmamazlık	0.8181818181818181
almamazlık	tanımamazlık	0.75
almanca	almancı	0.8571428571428572
almanca	almanya	0.8571428571428572
almanca	flamanca	0.75
almancı	dalyancı	0.75
almancı	harmancı	0.75
almancılık	ayrancılık	0.8
almancılık	açmacılık	0.8
almancılık	dalancılık	0.8
almancılık	harmancılık	0.8181818181818181
almancılık	ilancılık	0.8
almancılık	kemancılık	0.8
almancılık	ormancılık	0.8
almancılık	palamarcılık	0.75
almancılık	plancılık	0.8
almancılık	romancılık	0.8
almancılık	talancılık	0.8
almancılık	yalancılık	0.8
almanya	almanyalı	0.7777777777777778
almanya	tasmanya	0.75
almanya	tazmanya	0.75
almanyalı	amasyalı	0.7777777777777778
almanyalı	romanyalı	0.7777777777777778
almazlık	alçaklık	0.75
almazlık	anlamazlık	0.8
almazlık	anmalık	0.75
almazlık	ayazlık	0.75
almazlık	aymazlık	0.875
almazlık	ayvazlık	0.75
almazlık	açmalık	0.75
almazlık	açmazlık	0.875
almazlık	elmalık	0.75
almazlık	gammazlık	0.7777777777777778
almazlık	kanmazlık	0.7777777777777778
almazlık	lazlık	0.75
almazlık	namazlık	0.75
almazlık	olamazlık	0.7777777777777778
almazlık	olmazlık	0.875
almazlık	salmalık	0.75
almazlık	saymazlık	0.7777777777777778
almazlık	takmazlık	0.7777777777777778
almazlık	talazlık	0.75
almazlık	uymazlık	0.75
almaşıklık	karmaşıklık	0.8181818181818181
alpaka	alpaks	0.8333333333333334
alpinist	alpinizm	0.75
alpinist	alşimist	0.75
alpinist	ampirist	0.75
alpinizm	ampirizm	0.75
alplık	altlık	0.8333333333333334
alplık	kalplık	0.8571428571428572
alplık	kalıplık	0.75
altayist	altayistik	0.8
altdamak	artdamak	0.875
alternatif	alternatör	0.8
altgeçit	üstgeçit	0.75
altimetre	batimetre	0.7777777777777778
altimetre	santimetre	0.8
altkavram	üstkavram	0.7777777777777778
altlık	altıklık	0.75
altlık	baltalık	0.75
altlık	maltalık	0.75
altlık	çaltılık	0.75
altyapı	altyazı	0.8571428571428572
altıklık	altılı	0.75
altıklık	alçaklık	0.75
altıklık	alıklık	0.875
altıklık	alınlık	0.75
altıklık	alırlık	0.75
altıklık	anıklık	0.75
altıklık	artıklık	0.875
altıklık	arıklık	0.75
altıklık	ataklık	0.75
altıklık	atımlık	0.75
altıklık	ayrıklık	0.75
altıklık	azıklık	0.75
altıklık	açıklık	0.75
altıklık	aşıklık	0.75
altıklık	kaltaklık	0.7777777777777778
altıklık	kalıklık	0.75
altıklık	yaltaklık	0.7777777777777778
altıklık	çaltılık	0.75
altılı	çaltılık	0.75
altınbaş	altındağ	0.75
altınbaş	altıntaş	0.875
altıncı	kalçıncı	0.75
altıncı	salgıncı	0.75
altındağ	altıntaş	0.75
altınkökü	altınözü	0.7777777777777778
altıntaş	altıntop	0.75
aluminyum	alüminyum	0.8888888888888888
alyans	falyanos	0.75
alçaklaşma	açıklaşma	0.8
alçaklık	alçalış	0.75
alçaklık	alıklık	0.75
alçaklık	ataklık	0.75
alçaklık	ayaklık	0.75
alçaklık	aylaklık	0.75
alçaklık	açıklık	0.75
alçaklık	bıçaklık	0.75
alçaklık	kaltaklık	0.7777777777777778
alçaklık	kalçalık	0.75
alçaklık	salaklık	0.75
alçaklık	yaltaklık	0.7777777777777778
alçaltı	alçaltıcı	0.7777777777777778
alçaltıcı	alçaltılış	0.8
alçalış	kalçalık	0.75
alçıcı	kalçıncı	0.75
alçıcılık	alıcılık	0.8888888888888888
alçıcılık	alımcılık	0.7777777777777778
alçıcılık	arıcılık	0.7777777777777778
alçıcılık	askıcılık	0.7777777777777778
alçıcılık	atıcılık	0.7777777777777778
alçıcılık	ayıcılık	0.7777777777777778
alçıcılık	açkıcılık	0.7777777777777778
alçıcılık	aşıcılık	0.7777777777777778
alçıcılık	fıçıcılık	0.7777777777777778
alçıcılık	halıcılık	0.7777777777777778
alçıcılık	kalıcılık	0.7777777777777778
alçıcılık	çalgıcılık	0.8
alçıtaşı	aşçıbaşı	0.75
alçıtaşı	aşıtaşı	0.75
alçıtaşı	malıtaşı	0.75
alüftelik	aşüftelik	0.8888888888888888
alıcılık	alıklık	0.75
alıcılık	alımcılık	0.8888888888888888
alıcılık	alımlılık	0.7777777777777778
alıcılık	alınlık	0.75
alıcılık	alırlık	0.75
alıcılık	aracılık	0.75
alıcılık	arıcılık	0.875
alıcılık	askıcılık	0.7777777777777778
alıcılık	atacılık	0.75
alıcılık	atıcılık	0.875
alıcılık	atımcılık	0.7777777777777778
alıcılık	avcılık	0.75
alıcılık	ayıcılık	0.875
alıcılık	açkıcılık	0.7777777777777778
alıcılık	ağcılık	0.75
alıcılık	aşıcılık	0.875
alıcılık	aşırılık	0.75
alıcılık	bakıcılık	0.7777777777777778
alıcılık	balcılık	0.75
alıcılık	basıcılık	0.7777777777777778
alıcılık	bağıcılık	0.7777777777777778
alıcılık	canlıcılık	0.8
alıcılık	falcılık	0.75
alıcılık	halıcılık	0.8888888888888888
alıcılık	kalıcılık	0.8888888888888888
alıcılık	kapıcılık	0.7777777777777778
alıcılık	malcılık	0.75
alıcılık	nalıncılık	0.8
alıcılık	rakıcılık	0.7777777777777778
alıcılık	salcılık	0.75
alıcılık	sarıcılık	0.7777777777777778
alıcılık	satıcılık	0.7777777777777778
alıcılık	tatlıcılık	0.8
alıcılık	yakıcılık	0.7777777777777778
alıcılık	yapıcılık	0.7777777777777778
alıcılık	yarıcılık	0.7777777777777778
alıcılık	yazıcılık	0.7777777777777778
alıcılık	çalgıcılık	0.8
alıcılık	çatıcılık	0.7777777777777778
alıklık	alınlık	0.8571428571428572
alıklık	alırlık	0.8571428571428572
alıklık	anıklık	0.8571428571428572
alıklık	artıklık	0.75
alıklık	arıklık	0.8571428571428572
alıklık	aylaklık	0.75
alıklık	ayrıklık	0.75
alıklık	azıklık	0.8571428571428572
alıklık	açıklık	0.8571428571428572
alıklık	aşıklık	0.8571428571428572
alıklık	basıklık	0.75
alıklık	kalıklık	0.875
alıklık	kalınlık	0.75
alıklık	kalıplık	0.75
alıklık	kanıklık	0.75
alıklık	kaçıklık	0.75
alıklık	kaşıklık	0.75
alıklık	salaklık	0.75
alıklık	sapıklık	0.75
alıklık	tanıklık	0.75
alıklık	yalınlık	0.75
alıklık	yanıklık	0.75
alıklık	çarıklık	0.75
alımcı	atımcı	0.8333333333333334
alımcı	çalımcı	0.8571428571428572
alımcılık	alımlılık	0.8888888888888888
alımcılık	alımsızlık	0.8
alımcılık	anlatımcılık	0.75
alımcılık	arıcılık	0.7777777777777778
alımcılık	atıcılık	0.7777777777777778
alımcılık	atımcılık	0.8888888888888888
alımcılık	ayıcılık	0.7777777777777778
alımcılık	aşıcılık	0.7777777777777778
alımcılık	basımcılık	0.8
alımcılık	halıcılık	0.7777777777777778
alımcılık	kalıcılık	0.7777777777777778
alımcılık	lağımcılık	0.8
alımcılık	nalıncılık	0.8
alımcılık	satımcılık	0.8
alımcılık	tarımcılık	0.8
alımcılık	yapımcılık	0.8
alımcılık	yayılımcılık	0.75
alımcılık	yayımcılık	0.8
alımcılık	yazımcılık	0.8
alımcılık	ılımlılık	0.7777777777777778
alımlılık	alımsızlık	0.8
alımlılık	atımcılık	0.7777777777777778
alımlılık	ayrımlılık	0.8
alımlılık	bağımlılık	0.8
alımlılık	ılımlılık	0.8888888888888888
alımsızlık	anlamsızlık	0.8181818181818181
alımsızlık	ayrımsızlık	0.8181818181818181
alımsızlık	bakımsızlık	0.8181818181818181
alımsızlık	bağımsızlık	0.8181818181818181
alımsızlık	hazımsızlık	0.8181818181818181
alımsızlık	sağlıksızlık	0.75
alındı	alıntı	0.8333333333333334
alınganlık	alışkanlık	0.8
alınganlık	atılganlık	0.8
alınganlık	kaçınganlık	0.8181818181818181
alınganlık	sakınganlık	0.8181818181818181
alınganlık	saldırganlık	0.75
alınlık	alırlık	0.8571428571428572
alınlık	argınlık	0.75
alınlık	aslanlık	0.75
alınlık	aydınlık	0.75
alınlık	azgınlık	0.75
alınlık	azınlık	0.8571428571428572
alınlık	dalgınlık	0.7777777777777778
alınlık	kadınlık	0.75
alınlık	kalıklık	0.75
alınlık	kalınlık	0.875
alınlık	kalıplık	0.75
alınlık	kayınlık	0.75
alınlık	yakınlık	0.75
alınlık	yalınlık	0.875
alınma	alışma	0.8333333333333334
alınma	arınma	0.8333333333333334
alınma	açınma	0.8333333333333334
alınma	aşınma	0.8333333333333334
alınma	kalkınma	0.75
alıntı	asıntı	0.8333333333333334
alıntı	aşıntı	0.8333333333333334
alıntı	kalıntı	0.8571428571428572
alıntı	salıntı	0.8571428571428572
alınış	aşınış	0.8333333333333334
alırlık	ağırlık	0.8571428571428572
alırlık	aşırılık	0.75
alırlık	hazırlık	0.75
alırlık	kalıklık	0.75
alırlık	kalınlık	0.75
alırlık	kalıplık	0.75
alırlık	katırlık	0.75
alırlık	natırlık	0.75
alırlık	sağırlık	0.75
alırlık	yalınlık	0.75
