w1	w2	editsim	wn_lch
sinapis	sinopis	0.8571428571428572	0.2377943502929065
sinapism	sivaism	0.75	0.20541490126145234
sinapism	sinopis	0.75	0.2377943502929065
singing	sinkiang	0.75	0.2377943502929065
sinkiang	sinking	0.875	0.2377943502929065
sinlessness	windlessness	0.8333333333333334	0.2377943502929065
sinopis	sinornis	0.75	0.22112818235779563
sizzle	swizzle	0.8571428571428572	0.2377943502929065
skittle	spittle	0.8571428571428572	0.2377943502929065
skylight	slight	0.75	0.20541490126145234
slacking	smocking	0.75	0.22112818235779563
slapshot	slopshop	0.75	0.17645049711225924
sleepover	slipover	0.7777777777777778	0.2377943502929065
slicing	splicing	0.875	0.17645049711225924
slight	sunlight	0.75	0.17645049711225924
slobber	snobbery	0.75	0.17645049711225924
smacker	stacker	0.8571428571428572	0.22112818235779563
smacker	snacker	0.8571428571428572	0.2377943502929065
smacking	smocking	0.875	0.1905514124267734
smacking	smoking	0.75	0.22112818235779563
smacking	sucking	0.75	0.22112818235779563
smarta	sparta	0.8333333333333334	0.2377943502929065
smarting	soaring	0.75	0.2377943502929065
smashing	swathing	0.75	0.2377943502929065
smelling	swilling	0.75	0.2377943502929065
smidgeon	widgeon	0.75	0.17645049711225924
smooching	soochong	0.7777777777777778	0.22112818235779563
smoother	smother	0.875	0.2377943502929065
smoother	souther	0.75	0.22112818235779563
smuggler	snuggle	0.75	0.1905514124267734
smuggling	snuggling	0.8888888888888888	0.2377943502929065
snappishness	snobbishness	0.75	0.20541490126145234
snicker	stickler	0.75	0.2377943502929065
snipping	stripping	0.7777777777777778	0.2377943502929065
snobbery	snowberry	0.7777777777777778	0.16303771126278205
snobbishness	sottishness	0.75	0.22112818235779563
snooker	snooper	0.8571428571428572	0.22112818235779563
snuggery	thuggery	0.75	0.20541490126145234
soaring	souring	0.8571428571428572	0.20541490126145234
soaring	starling	0.75	0.12632891956379272
soaring	sparling	0.75	0.1905514124267734
sobbing	swabbing	0.75	0.20541490126145234
sobralia	somalia	0.75	0.20541490126145234
sodoku	sudoku	0.8333333333333334	0.17645049711225924
soiling	swilling	0.75	0.2377943502929065
solanum	solarium	0.75	0.22112818235779563
solenoid	sphenoid	0.75	0.2377943502929065
sonogram	sonora	0.75	0.2377943502929065
souchong	touching	0.75	0.22112818235779563
soundlessness	windlessness	0.7692307692307692	0.22112818235779563
souring	sousing	0.8571428571428572	0.2377943502929065
souring	suturing	0.75	0.22112818235779563
soutane	soutine	0.8571428571428572	0.2377943502929065
spanking	sparling	0.75	0.2377943502929065
sparge	spurge	0.8333333333333334	0.16303771126278205
sparkling	starling	0.7777777777777778	0.1905514124267734
sparling	sterling	0.75	0.2377943502929065
sparring	starling	0.75	0.15024900644805075
spasmolysis	spasmolytic	0.8181818181818181	0.22112818235779563
speciousness	superciliousness	0.75	0.1905514124267734
sphecoid	spheroid	0.875	0.20541490126145234
spindle	swindle	0.8571428571428572	0.2377943502929065
spinel	spinet	0.8333333333333334	0.2377943502929065
spinelessness	windlessness	0.7692307692307692	0.22112818235779563
spirogram	spirogyra	0.7777777777777778	0.2377943502929065
splint	sprint	0.8333333333333334	0.22112818235779563
splurge	spurge	0.8571428571428572	0.2377943502929065
sprinkle	strickle	0.75	0.22112818235779563
sprint	surprint	0.75	0.17645049711225924
sprite	spritzer	0.75	0.2377943502929065
squabble	squamule	0.75	0.1905514124267734
squall	squill	0.8333333333333334	0.22112818235779563
squark	squawk	0.8333333333333334	0.22112818235779563
squire	squirm	0.8333333333333334	0.2377943502929065
stabling	stalling	0.875	0.22112818235779563
stabling	starling	0.875	0.2377943502929065
stabling	swabbing	0.75	0.16303771126278205
stabling	staining	0.75	0.1905514124267734
stabling	stalking	0.75	0.1905514124267734
stabling	tailing	0.75	0.1905514124267734
stabling	sterling	0.75	0.20541490126145234
stabling	starting	0.75	0.22112818235779563
stabling	starving	0.75	0.22112818235779563
stabling	stealing	0.75	0.22112818235779563
stabling	stifling	0.75	0.22112818235779563
stager	stagger	0.8571428571428572	0.22112818235779563
stagger	tagger	0.8571428571428572	0.2377943502929065
stagger	straggler	0.7777777777777778	0.1905514124267734
stagger	stranger	0.75	0.2377943502929065
stagirus	tapirus	0.75	0.22112818235779563
staining	starling	0.75	0.15024900644805075
stairwell	stilwell	0.7777777777777778	0.17645049711225924
stakes	stapes	0.8333333333333334	0.22112818235779563
stalin	stalking	0.75	0.20541490126145234
stalin	stealing	0.75	0.2377943502929065
stalino	stalking	0.75	0.1905514124267734
stalino	starling	0.75	0.20541490126145234
stalino	stalling	0.75	0.22112818235779563
stalino	stealing	0.75	0.22112818235779563
stalking	starling	0.75	0.15024900644805075
stalling	starling	0.875	0.17645049711225924
standing	starling	0.75	0.20541490126145234
starfish	tarnish	0.75	0.2377943502929065
starling	sterling	0.875	0.16303771126278205
starling	starting	0.875	0.17645049711225924
starling	starving	0.875	0.17645049711225924
starling	stirring	0.75	0.15024900644805075
starling	tailing	0.75	0.15024900644805075
starling	stealing	0.75	0.17645049711225924
starling	stifling	0.75	0.17645049711225924
statice	steatite	0.75	0.22112818235779563
statuette	statute	0.7777777777777778	0.20541490126145234
stealing	stearin	0.75	0.22112818235779563
stearin	steering	0.75	0.22112818235779563
steeper	strepera	0.75	0.2377943502929065
sterling	swerving	0.75	0.22112818235779563
sterling	stirring	0.75	0.2377943502929065
stickler	tickle	0.75	0.2377943502929065
stinging	stunting	0.75	0.2377943502929065
stitchery	witchery	0.7777777777777778	0.22112818235779563
stockholm	stockhorn	0.7777777777777778	0.1905514124267734
stockholm	stockroom	0.7777777777777778	0.2377943502929065
stopping	stowing	0.75	0.2377943502929065
stopping	striping	0.75	0.2377943502929065
strafe	strake	0.8333333333333334	0.22112818235779563
strafer	streamer	0.75	0.2377943502929065
strake	strike	0.8333333333333334	0.22112818235779563
strangling	wrangling	0.8	0.20541490126145234
streaming	strewing	0.7777777777777778	0.1905514124267734
strickle	trickle	0.875	0.2377943502929065
strickle	strike	0.75	0.2377943502929065
striping	stripling	0.8888888888888888	0.2377943502929065
striping	tripling	0.75	0.2377943502929065
stripping	tripling	0.7777777777777778	0.2377943502929065
studying	stumping	0.75	0.2377943502929065
studying	stunting	0.75	0.2377943502929065
stuffing	stumping	0.75	0.20541490126145234
stuffing	stunting	0.75	0.20541490126145234
stuffing	surfing	0.75	0.2377943502929065
stumping	supping	0.75	0.1905514124267734
stunting	suiting	0.75	0.20541490126145234
sturgeon	surgeon	0.875	0.22112818235779563
subclass	sunglass	0.75	0.2377943502929065
subduction	subjunction	0.8181818181818181	0.2377943502929065
subsiding	substring	0.7777777777777778	0.2377943502929065
succubus	succus	0.75	0.2377943502929065
sudanese	sundanese	0.8888888888888888	0.2377943502929065
suidae	sundae	0.8333333333333334	0.22112818235779563
sumerian	umbrian	0.75	0.2377943502929065
superbia	superbug	0.75	0.1905514124267734
superhet	supermex	0.75	0.2377943502929065
supermex	supertax	0.75	0.22112818235779563
supination	urination	0.8	0.22112818235779563
suriname	surname	0.875	0.2377943502929065
surplice	surprise	0.75	0.22112818235779563
surprint	surprise	0.75	0.2377943502929065
suspender	suspense	0.7777777777777778	0.2377943502929065
suturing	turing	0.75	0.22112818235779563
swabbing	swathing	0.75	0.20541490126145234
swabbing	webbing	0.75	0.2377943502929065
swainsona	swanson	0.7777777777777778	0.22112818235779563
swathing	watching	0.75	0.2377943502929065
sweating	sweeping	0.75	0.2377943502929065
sweating	swerving	0.75	0.2377943502929065
sweeping	weeping	0.875	0.2377943502929065
swilling	tilling	0.75	0.1905514124267734
swilling	wilting	0.75	0.20541490126145234
swilling	swimming	0.75	0.22112818235779563
swilling	swinging	0.75	0.2377943502929065
swinging	winking	0.75	0.2377943502929065
switcher	witchery	0.75	0.22112818235779563
swivel	swivet	0.8333333333333334	0.1905514124267734
syconium	synovium	0.75	0.22112818235779563
synapsid	synopsis	0.75	0.22112818235779563
tacoma	trachoma	0.75	0.16303771126278205
tadarida	talaria	0.75	0.22112818235779563
tailing	wailing	0.8571428571428572	0.2377943502929065
tailing	trilling	0.75	0.20541490126145234
taking	taping	0.8333333333333334	0.2377943502929065
tampon	tarpon	0.8333333333333334	0.20541490126145234
tangiers	tanginess	0.7777777777777778	0.2377943502929065
tannia	tanzania	0.75	0.2377943502929065
tantilla	tortilla	0.75	0.2377943502929065
tapeline	tapering	0.75	0.17645049711225924
tapering	taping	0.75	0.17645049711225924
taping	tapping	0.8571428571428572	0.2377943502929065
tappan	tarpan	0.8333333333333334	0.22112818235779563
tapping	trapping	0.875	0.2377943502929065
tarabulus	tribulus	0.7777777777777778	0.2377943502929065
tarantella	tarantula	0.8	0.20541490126145234
tarantino	tarantism	0.7777777777777778	0.22112818235779563
tarpan	tartan	0.8333333333333334	0.22112818235779563
tarpan	tarzan	0.8333333333333334	0.2377943502929065
tarragon	tetragon	0.75	0.22112818235779563
telecast	teleost	0.75	0.20541490126145234
telling	trilling	0.75	0.2377943502929065
tenner	tenter	0.8333333333333334	0.2377943502929065
tenormin	tenoroon	0.75	0.17645049711225924
tenpence	terpene	0.75	0.20541490126145234
tenpence	terence	0.75	0.22112818235779563
tercel	tercet	0.8333333333333334	0.17645049711225924
terrarium	terrorism	0.7777777777777778	0.1905514124267734
tessera	tesseract	0.7777777777777778	0.22112818235779563
testament	vestment	0.7777777777777778	0.2377943502929065
tester	wester	0.8333333333333334	0.2377943502929065
testicle	testiere	0.75	0.22112818235779563
tetragon	tetrapod	0.75	0.22112818235779563
tetrode	tetroxide	0.7777777777777778	0.2377943502929065
theelin	theremin	0.75	0.20541490126145234
theelin	wheeling	0.75	0.2377943502929065
thermidor	thermistor	0.8	0.22112818235779563
thermopile	thermopylae	0.8181818181818181	0.1905514124267734
thesis	thetis	0.8333333333333334	0.20541490126145234
thrash	thrush	0.8333333333333334	0.1905514124267734
thriller	troller	0.75	0.22112818235779563
thriller	tiller	0.75	0.2377943502929065
thriller	trifler	0.75	0.2377943502929065
tierce	tiercel	0.8571428571428572	0.17645049711225924
tijuana	tipuana	0.8571428571428572	0.20541490126145234
tiling	trilling	0.75	0.1905514124267734
tiling	tripling	0.75	0.2377943502929065
tilling	trilling	0.875	0.17645049711225924
tilling	tripling	0.75	0.22112818235779563
tilling	tingling	0.75	0.2377943502929065
tilling	trolling	0.75	0.2377943502929065
timelessness	windlessness	0.75	0.2377943502929065
tirelessness	windlessness	0.75	0.22112818235779563
titfer	titter	0.8333333333333334	0.2377943502929065
toilette	tourette	0.75	0.16303771126278205
tollhouse	toulouse	0.7777777777777778	0.2377943502929065
tomograph	topography	0.8	0.2377943502929065
topicalization	tribalization	0.7857142857142857	0.2377943502929065
tornillo	tortilla	0.75	0.20541490126145234
toweling	yodeling	0.75	0.2377943502929065
tracking	trapping	0.75	0.1905514124267734
trading	trapping	0.75	0.22112818235779563
trailing	trapping	0.75	0.1905514124267734
trailing	wailing	0.75	0.2377943502929065
tramontana	ultramontane	0.75	0.22112818235779563
tramontane	ultramontane	0.8333333333333334	0.22112818235779563
trampling	trampoline	0.8	0.2377943502929065
trampling	trapping	0.7777777777777778	0.2377943502929065
trapping	trumping	0.75	0.22112818235779563
treacle	treadle	0.8571428571428572	0.2377943502929065
trellis	trollius	0.75	0.20541490126145234
trephination	trepidation	0.8333333333333334	0.2377943502929065
trestle	wrestle	0.8571428571428572	0.1905514124267734
trickle	truckle	0.8571428571428572	0.1905514124267734
trickle	tricycle	0.75	0.22112818235779563
trickle	triskele	0.75	0.2377943502929065
trickle	truckler	0.75	0.2377943502929065
trifling	trilling	0.875	0.2377943502929065
trigon	trogon	0.8333333333333334	0.22112818235779563
trilling	trolling	0.875	0.17645049711225924
trilling	willing	0.75	0.2377943502929065
trillium	trivium	0.75	0.1905514124267734
triode	trioxide	0.75	0.2377943502929065
tripling	trolling	0.75	0.22112818235779563
tripod	tripos	0.8333333333333334	0.22112818235779563
tubing	tuning	0.8333333333333334	0.2377943502929065
tubing	tumbling	0.75	0.20541490126145234
turban	turfan	0.8333333333333334	0.2377943502929065
turbine	turdinae	0.75	0.16303771126278205
turbofan	turfan	0.75	0.17645049711225924
turbofan	turcoman	0.75	0.22112818235779563
turbofan	turkoman	0.75	0.22112818235779563
twaddler	waddle	0.75	0.22112818235779563
twaddler	twiddle	0.75	0.2377943502929065
typhoeus	typhus	0.75	0.15024900644805075
typhon	typhoon	0.8571428571428572	0.16303771126278205
ukranian	urania	0.75	0.2377943502929065
undercurrent	undergarment	0.75	0.2377943502929065
undergarment	underpayment	0.8333333333333334	0.22112818235779563
underlayment	underpayment	0.9166666666666666	0.2377943502929065
underline	underwing	0.7777777777777778	0.17645049711225924
underline	underside	0.7777777777777778	0.2377943502929065
uracil	usacil	0.8333333333333334	0.20541490126145234
valance	valiancy	0.75	0.2377943502929065
vantage	vintager	0.75	0.2377943502929065
vedalia	vidalia	0.8571428571428572	0.20541490126145234
velvet	vervet	0.8333333333333334	0.2377943502929065
vendetta	venetia	0.75	0.22112818235779563
veracruz	veratrum	0.75	0.2377943502929065
veranda	verdandi	0.75	0.20541490126145234
verdancy	verdandi	0.75	0.20541490126145234
verdin	verdun	0.8333333333333334	0.15024900644805075
vermont	vermouth	0.75	0.2377943502929065
verona	veronica	0.75	0.22112818235779563
versicle	vesicle	0.875	0.2377943502929065
viatication	vinification	0.75	0.2377943502929065
viocin	violin	0.8333333333333334	0.22112818235779563
virgil	virginal	0.75	0.2377943502929065
virgilia	virginia	0.875	0.2377943502929065
vocative	vomitive	0.75	0.2377943502929065
waggle	wangle	0.8333333333333334	0.2377943502929065
wailer	waiver	0.8333333333333334	0.22112818235779563
wailing	wangling	0.75	0.22112818235779563
wailing	whirling	0.75	0.2377943502929065
wallet	willet	0.8333333333333334	0.20541490126145234
wangle	wrangler	0.75	0.22112818235779563
wangling	wrangling	0.8888888888888888	0.22112818235779563
warble	wearable	0.75	0.20541490126145234
wardress	wariness	0.75	0.2377943502929065
warship	worship	0.8571428571428572	0.2377943502929065
weather	wether	0.8571428571428572	0.15024900644805075
welter	wester	0.8333333333333334	0.2377943502929065
whimper	whipper	0.8571428571428572	0.2377943502929065
whirling	whiting	0.75	0.22112818235779563
whiteout	wipeout	0.75	0.22112818235779563
williams	willies	0.75	0.2377943502929065
windhoek	windsock	0.75	0.2377943502929065
winding	winking	0.8571428571428572	0.22112818235779563
winking	winning	0.8571428571428572	0.22112818235779563
winking	winnings	0.75	0.2377943502929065
woodfern	woofer	0.75	0.2377943502929065
working	worrying	0.75	0.2377943502929065
wrestle	wristlet	0.75	0.20541490126145234
