w1	w2	editsim	isrelated
codling	curdling	0.75	0.0
codling	fondling	0.75	0.0
codling	modeling	0.75	0.0
codling	yodeling	0.75	0.0
coition	cotilion	0.75	0.0
colander	slander	0.75	0.0
colette	toilette	0.75	0.0
collider	collier	0.875	0.0
colombo	columbo	0.8571428571428572	0.0
colonisation	opsonisation	0.75	0.0
colonisation	solarisation	0.75	0.0
colonisation	solmisation	0.75	0.0
colonization	opsonization	0.75	0.0
colonization	solarization	0.75	0.0
colter	cooter	0.8333333333333334	0.0
columbine	columbite	0.8888888888888888	0.0
columbine	columbium	0.7777777777777778	0.0
columbine	combine	0.7777777777777778	0.0
combat	wombat	0.8333333333333334	0.0
comedown	hometown	0.75	0.0
commissure	commixture	0.8	0.0
commotion	cosmotron	0.7777777777777778	0.0
commute	computer	0.75	0.0
complainer	compline	0.8	0.0
complin	coupling	0.75	0.0
compline	coupling	0.75	0.0
composite	compote	0.7777777777777778	0.0
concepcion	concession	0.8	0.0
concession	confessional	0.75	0.0
concessioner	concussion	0.75	0.0
concessioner	confessional	0.75	0.0
condom	condor	0.8333333333333334	0.0
conferral	conferva	0.7777777777777778	0.0
conferva	conserve	0.75	0.0
conger	monger	0.8333333333333334	0.0
conium	corium	0.8333333333333334	0.0
conium	meconium	0.75	0.0
connarus	connors	0.75	0.0
conqueror	konqueror	0.8888888888888888	0.0
conservation	conurbation	0.75	0.0
conserve	converse	0.75	0.0
constatation	consummation	0.75	0.0
consummation	conurbation	0.75	0.0
contemptuousness	contentiousness	0.8125	0.0
contemptuousness	contiguousness	0.75	0.0
contemptuousness	continuousness	0.75	0.0
contestation	outstation	0.75	0.0
contra	contract	0.75	0.0
contra	contrail	0.75	0.0
contrail	contras	0.75	0.0
contrail	monorail	0.75	0.0
contraption	counteraction	0.7692307692307692	0.0
cooker	cooter	0.8333333333333334	0.0
cookery	crockery	0.75	0.0
cookery	rookery	0.8571428571428572	0.0
cooler	cooter	0.8333333333333334	0.0
coontie	noontide	0.75	0.0
cooter	looter	0.8333333333333334	0.0
coping	copying	0.8571428571428572	0.0
coping	roping	0.8333333333333334	0.0
copland	cortland	0.75	0.0
copper	lopper	0.8333333333333334	0.0
coreidae	corrida	0.75	0.0
corker	porker	0.8333333333333334	0.0
cormorant	corposant	0.7777777777777778	0.0
cornet	hornet	0.8333333333333334	0.0
corolla	coronilla	0.7777777777777778	0.0
coronach	coronary	0.75	0.0
coronary	coroner	0.75	0.0
corporal	corral	0.75	0.0
corpulence	crapulence	0.8	0.0
corrective	correlative	0.8181818181818181	0.0
corregidor	corridor	0.8	0.0
corrida	corvidae	0.75	0.0
cortina	courting	0.75	0.0
cortland	portland	0.875	0.0
cortland	scotland	0.75	0.0
corvee	corvette	0.75	0.0
corvette	courgette	0.7777777777777778	0.0
costing	frosting	0.75	0.0
costmary	postmark	0.75	0.0
cotilion	motilin	0.75	0.0
cotillion	modillion	0.7777777777777778	0.0
cotillion	postillion	0.8	0.0
couchette	courgette	0.7777777777777778	0.0
coughing	cushing	0.75	0.0
coughing	ploughing	0.7777777777777778	0.0
coulter	courtier	0.75	0.0
counterfeit	counterfoil	0.8181818181818181	0.0
counterfeit	counterpoint	0.75	0.0
counterfeit	countersuit	0.8181818181818181	0.0
counterfeiter	counterfire	0.7692307692307692	0.0
coupling	coursing	0.75	0.0
coupling	cupping	0.75	0.0
courante	curate	0.75	0.0
courante	durante	0.75	0.0
courgette	curette	0.7777777777777778	0.0
courgette	tourette	0.7777777777777778	0.0
coursing	cousin	0.75	0.0
coursing	curbing	0.75	0.0
coursing	housing	0.75	0.0
coursing	souring	0.75	0.0
courting	curbing	0.75	0.0
couscous	cuscus	0.75	0.0
covariation	divarication	0.75	0.0
coverage	cozenage	0.75	0.0
covertness	governess	0.8	0.0
cowage	towage	0.8333333333333334	0.0
cowling	crawling	0.75	0.0
cowling	doweling	0.75	0.0
cowpie	cowrie	0.8333333333333334	0.0
cozenage	lozenge	0.75	0.0
crackle	grackle	0.8571428571428572	0.0
crangon	scranton	0.75	0.0
crasher	rasher	0.8571428571428572	0.0
crawling	railing	0.75	0.0
creaking	creatin	0.75	0.0
creaking	creatine	0.75	0.0
creatin	cremation	0.7777777777777778	0.0
creeping	greening	0.75	0.0
crinkle	sprinkle	0.75	0.0
crockery	rocketry	0.75	0.0
crockery	trickery	0.75	0.0
crocodile	crocolite	0.7777777777777778	0.0
crocus	cronus	0.8333333333333334	0.0
cropper	crupper	0.8571428571428572	0.0
cropper	dropper	0.8571428571428572	0.0
croquet	croquette	0.7777777777777778	0.0
croquet	paroquet	0.75	0.0
crossbeam	grossbeak	0.7777777777777778	0.0
crossbreeding	crossheading	0.7692307692307692	0.0
crossfire	crosstie	0.7777777777777778	0.0
crosswind	crossword	0.7777777777777778	0.0
croton	crouton	0.8571428571428572	0.0
crouch	grouch	0.8333333333333334	0.0
crowding	dowding	0.75	0.0
crumpet	trumpet	0.8571428571428572	0.0
crumpet	trumpets	0.75	0.0
crushing	cushing	0.875	0.0
cuckoldom	cuckoldry	0.7777777777777778	0.0
cuculus	lucullus	0.75	0.0
cuculus	luculus	0.8571428571428572	0.0
cuddle	ruddle	0.8333333333333334	0.0
cuddling	hurdling	0.75	0.0
cuddling	meddling	0.75	0.0
cuddling	peddling	0.75	0.0
cuddling	scudding	0.75	0.0
cuisse	suisse	0.8333333333333334	0.0
cunner	gunner	0.8333333333333334	0.0
cunner	scunner	0.8571428571428572	0.0
cupper	scupper	0.8571428571428572	0.0
cupping	supping	0.8571428571428572	0.0
curbing	curling	0.8571428571428572	0.0
curbside	cursive	0.75	0.0
curette	tourette	0.75	0.0
curling	nursling	0.75	0.0
curtisia	curtiss	0.75	0.0
cushing	pushing	0.8571428571428572	0.0
custer	duster	0.8333333333333334	0.0
custer	luster	0.8333333333333334	0.0
cutlet	nutlet	0.8333333333333334	0.0
cycling	cymling	0.8571428571428572	0.0
cycloloma	cyclorama	0.7777777777777778	0.0
cyclone	cyclopes	0.75	0.0
cyclopedia	cyclopia	0.8	0.0
cyclops	cyclosis	0.75	0.0
cymograph	homograph	0.7777777777777778	0.0
cyrilla	cyrillic	0.75	0.0
dacron	macron	0.8333333333333334	0.0
dagger	jagger	0.8333333333333334	0.0
daikon	daimon	0.8333333333333334	0.0
dairying	darling	0.75	0.0
dairying	darning	0.75	0.0
damaliscus	damascus	0.8	0.0
damoiselle	mademoiselle	0.75	0.0
dangling	ringling	0.75	0.0
dardanus	pandanus	0.75	0.0
darling	darning	0.8571428571428572	0.0
darning	dawning	0.8571428571428572	0.0
darning	earnings	0.75	0.0
dating	eating	0.8333333333333334	0.0
dating	mating	0.8333333333333334	0.0
dawdling	dowding	0.75	0.0
dawning	downing	0.8571428571428572	0.0
dawning	yawning	0.8571428571428572	0.0
deaconess	dearness	0.7777777777777778	0.0
deafness	dearness	0.875	0.0
deafness	nearness	0.75	0.0
dearness	harness	0.75	0.0
debilitation	delimitation	0.8333333333333334	0.0
debris	derris	0.8333333333333334	0.0
decaliter	decanter	0.7777777777777778	0.0
decameter	decanter	0.7777777777777778	0.0
decanter	levanter	0.75	0.0
decapitation	delimitation	0.75	0.0
decentalisation	decontamination	0.8	0.0
decentralisation	demineralisation	0.8125	0.0
decentralisation	demineralization	0.75	0.0
decile	deckle	0.8333333333333334	0.0
decile	defile	0.8333333333333334	0.0
decimation	delimitation	0.75	0.0
declamation	deflagration	0.75	0.0
defecation	deprecation	0.8181818181818181	0.0
defecation	desecration	0.8181818181818181	0.0
deflator	defoliator	0.8	0.0
delichon	helicon	0.75	0.0
demeter	demister	0.75	0.0
demeter	udometer	0.75	0.0
demineralisation	liberalisation	0.75	0.0
demineralization	liberalization	0.75	0.0
demodulation	demolition	0.75	0.0
demodulation	demonisation	0.75	0.0
demodulation	demonization	0.75	0.0
demodulation	depopulation	0.8333333333333334	0.0
demodulation	deregulation	0.75	0.0
demodulation	desolation	0.75	0.0
demodulation	emulation	0.75	0.0
denazification	gentrification	0.7857142857142857	0.0
diaeresis	digenesis	0.7777777777777778	0.0
diagonalisation	digitalisation	0.8	0.0
diagonalisation	fictionalisation	0.75	0.0
diagonalization	digitalization	0.8	0.0
diagonalization	fictionalization	0.75	0.0
dialysis	diaphysis	0.7777777777777778	0.0
diaphysis	diathesis	0.7777777777777778	0.0
dibble	dribble	0.8571428571428572	0.0
dibble	nibble	0.8333333333333334	0.0
dibrach	dibranch	0.875	0.0
dickey	hickey	0.8333333333333334	0.0
dieback	tieback	0.8571428571428572	0.0
dieresis	digenesis	0.7777777777777778	0.0
dieresis	pheresis	0.75	0.0
dietrich	distich	0.75	0.0
digester	disaster	0.75	0.0
digester	figeater	0.75	0.0
digitisation	minimisation	0.75	0.0
digitisation	sanitisation	0.75	0.0
digitisation	virilisation	0.75	0.0
digitization	minimization	0.75	0.0
digitization	sanitization	0.75	0.0
digitization	virilization	0.75	0.0
dilantin	dilation	0.75	0.0
dilapidation	divarication	0.75	0.0
dilater	disaster	0.75	0.0
dimmer	simmer	0.8333333333333334	0.0
dimple	pimple	0.8333333333333334	0.0
dinosaur	minotaur	0.75	0.0
dionysius	dionysus	0.8888888888888888	0.0
diploma	diplopia	0.75	0.0
dipstick	distich	0.75	0.0
dirham	durham	0.8333333333333334	0.0
disaster	pilaster	0.75	0.0
discant	discount	0.75	0.0
dismount	viscount	0.75	0.0
disowning	downing	0.7777777777777778	0.0
disputation	misquotation	0.75	0.0
dissolve	rissole	0.75	0.0
divarication	divination	0.75	0.0
divarication	imbrication	0.75	0.0
docking	dorking	0.8571428571428572	0.0
docking	duckling	0.75	0.0
docking	lockring	0.75	0.0
docking	smocking	0.75	0.0
dockside	rockslide	0.7777777777777778	0.0
doddle	doodle	0.8333333333333334	0.0
doggerel	dotterel	0.75	0.0
domicile	homicide	0.75	0.0
dominant	ruminant	0.75	0.0
domine	dopamine	0.75	0.0
dominick	dominicus	0.7777777777777778	0.0
dominicus	dominique	0.7777777777777778	0.0
dominicus	dominus	0.7777777777777778	0.0
doorlock	moorcock	0.75	0.0
doorsill	poorwill	0.75	0.0
dorking	forking	0.8571428571428572	0.0
dormition	sortition	0.7777777777777778	0.0
dotage	potage	0.8333333333333334	0.0
dousing	dowsing	0.8571428571428572	0.0
dousing	housing	0.8571428571428572	0.0
dowding	doweling	0.75	0.0
dowding	dowsing	0.8571428571428572	0.0
doweling	downing	0.75	0.0
doweling	dowsing	0.75	0.0
doweling	dwelling	0.75	0.0
doweling	toweling	0.875	0.0
doweling	towelling	0.7777777777777778	0.0
downing	dowsing	0.8571428571428572	0.0
downswing	dowsing	0.7777777777777778	0.0
drachma	trachoma	0.75	0.0
drafting	grating	0.75	0.0
dragnet	dragonet	0.875	0.0
dredger	drudgery	0.75	0.0
drilling	dwelling	0.75	0.0
drilling	milling	0.75	0.0
drilling	swilling	0.75	0.0
drilling	trilling	0.875	0.0
drizzle	grizzle	0.8571428571428572	0.0
drollery	trolley	0.75	0.0
drudge	trudge	0.8333333333333334	0.0
drugging	hugging	0.75	0.0
drugging	rigging	0.75	0.0
dubbing	subbing	0.8571428571428572	0.0
duckbill	muckhill	0.75	0.0
ducking	fucking	0.8571428571428572	0.0
ducking	sucking	0.8571428571428572	0.0
duckling	heckling	0.75	0.0
duckling	tickling	0.75	0.0
duckling	truckling	0.7777777777777778	0.0
dudgeon	dungeon	0.8571428571428572	0.0
dudgeon	gudgeon	0.8571428571428572	0.0
dumpling	tumbling	0.75	0.0
durance	durante	0.8571428571428572	0.0
duration	durion	0.75	0.0
dwelling	shelling	0.75	0.0
dwelling	smelling	0.75	0.0
dwelling	welding	0.75	0.0
earache	huarache	0.75	0.0
earnings	earring	0.75	0.0
earring	earthing	0.75	0.0
earring	sparring	0.75	0.0
earthing	eating	0.75	0.0
earthing	farthing	0.875	0.0
earthing	farting	0.75	0.0
easter	oleaster	0.75	0.0
easter	seamster	0.75	0.0
easter	taster	0.8333333333333334	0.0
eating	pleating	0.75	0.0
echinops	echinus	0.75	0.0
echinus	schinus	0.8571428571428572	0.0
eclectic	electric	0.75	0.0
edging	hedging	0.8571428571428572	0.0
efferent	referent	0.75	0.0
effusiveness	exclusiveness	0.7692307692307692	0.0
eglantine	galantine	0.7777777777777778	0.0
egomania	romania	0.75	0.0
eighter	freighter	0.7777777777777778	0.0
ejection	electron	0.75	0.0
elation	flatiron	0.75	0.0
elbowing	glowing	0.75	0.0
electron	flection	0.75	0.0
elocutionist	evolutionism	0.75	0.0
elusiveness	exclusiveness	0.8461538461538461	0.0
embrace	vambrace	0.75	0.0
emollient	emolument	0.7777777777777778	0.0
emolument	monument	0.7777777777777778	0.0
emoticon	modicon	0.75	0.0
empress	impress	0.8571428571428572	0.0
enamine	examinee	0.75	0.0
enamine	examiner	0.75	0.0
encasement	enragement	0.8	0.0
enchanter	enhancer	0.7777777777777778	0.0
encolure	encore	0.75	0.0
encroachment	entrenchment	0.75	0.0
endearment	undergarment	0.75	0.0
endlessness	windlessness	0.8333333333333334	0.0
enesco	unesco	0.8333333333333334	0.0
enhancement	entanglement	0.75	0.0
enragement	entanglement	0.75	0.0
enrichment	entrenchment	0.75	0.0
entail	ventail	0.8571428571428572	0.0
entailment	entanglement	0.75	0.0
entanglement	entitlement	0.75	0.0
entanglement	entrancement	0.75	0.0
entellus	vitellus	0.75	0.0
entrancement	entrenchment	0.8333333333333334	0.0
entrancement	intrenchment	0.75	0.0
eoraptor	orator	0.75	0.0
epaulette	poulette	0.7777777777777778	0.0
ephemerida	ephemeris	0.8	0.0
epilogue	pirogue	0.75	0.0
episome	epitome	0.8571428571428572	0.0
epithalamium	epithelium	0.75	0.0
erotica	veronica	0.75	0.0
errand	serranid	0.75	0.0
erratum	serratus	0.75	0.0
erving	swerving	0.75	0.0
escadrille	espadrille	0.9	0.0
escalation	exhalation	0.8	0.0
eschalot	eschaton	0.75	0.0
esthesia	esthonia	0.75	0.0
esthonian	etonian	0.7777777777777778	0.0
estonian	nestorian	0.7777777777777778	0.0
estonian	newtonian	0.7777777777777778	0.0
estragon	tetragon	0.75	0.0
eumenes	eumenides	0.7777777777777778	0.0
eupatorium	sudatorium	0.8	0.0
euphonium	euphorbium	0.8	0.0
euphony	euphory	0.8571428571428572	0.0
europol	neuropil	0.75	0.0
everlasting	overcasting	0.8181818181818181	0.0
exacerbation	excerption	0.75	0.0
excessiveness	exclusiveness	0.8461538461538461	0.0
exclusiveness	expansiveness	0.7692307692307692	0.0
exclusiveness	expensiveness	0.7692307692307692	0.0
exclusiveness	reclusiveness	0.8461538461538461	0.0
exemplar	templar	0.75	0.0
expounding	expunging	0.8	0.0
eyelessness	nervelessness	0.7692307692307692	0.0
eyelessness	selflessness	0.75	0.0
eyelessness	senselessness	0.7692307692307692	0.0
eyeliner	myeline	0.75	0.0
faction	falchion	0.75	0.0
factorisation	vaporisation	0.7692307692307692	0.0
factorization	vaporization	0.7692307692307692	0.0
fading	lading	0.8333333333333334	0.0
faeces	fasces	0.8333333333333334	0.0
fagoting	fasting	0.75	0.0
faience	faineance	0.7777777777777778	0.0
faience	patience	0.75	0.0
faience	salience	0.75	0.0
faience	sapience	0.75	0.0
falanga	galangal	0.75	0.0
falanga	malanga	0.8571428571428572	0.0
falange	flange	0.8571428571428572	0.0
falchion	falcon	0.75	0.0
falchion	halcion	0.75	0.0
fallback	fatback	0.75	0.0
falsetto	palmetto	0.75	0.0
falstaff	flagstaff	0.7777777777777778	0.0
falter	walter	0.8333333333333334	0.0
farandole	girandole	0.7777777777777778	0.0
farewell	harebell	0.75	0.0
farthing	farting	0.875	0.0
farthing	fasting	0.75	0.0
farthing	marching	0.75	0.0
farting	fasting	0.8571428571428572	0.0
farting	flirting	0.75	0.0
fasces	fauces	0.8333333333333334	0.0
fasciola	fascista	0.75	0.0
fasting	faulting	0.75	0.0
fasting	feasting	0.875	0.0
fasting	frosting	0.75	0.0
fatherland	sutherland	0.8	0.0
fatism	favism	0.8333333333333334	0.0
fauces	faucet	0.8333333333333334	0.0
faulting	hauling	0.75	0.0
faulting	salting	0.75	0.0
faulting	taunting	0.75	0.0
fauvism	favism	0.8571428571428572	0.0
feasting	roasting	0.75	0.0
feasting	teasing	0.75	0.0
feasting	testing	0.75	0.0
feasting	toasting	0.75	0.0
fellation	flagellation	0.75	0.0
fellation	illation	0.7777777777777778	0.0
fester	fetter	0.8333333333333334	0.0
fester	wester	0.8333333333333334	0.0
feticide	pesticide	0.7777777777777778	0.0
fetter	fitter	0.8333333333333334	0.0
fettle	nettle	0.8333333333333334	0.0
fettle	settle	0.8333333333333334	0.0
fibbing	hibbing	0.8571428571428572	0.0
fiddle	fuddle	0.8333333333333334	0.0
filefish	flemish	0.75	0.0
filicide	filicinae	0.7777777777777778	0.0
finalisation	nasalisation	0.75	0.0
finalisation	virilisation	0.75	0.0
finalization	nasalization	0.75	0.0
finalization	virilization	0.75	0.0
finback	wingback	0.75	0.0
fingerling	lingering	0.8	0.0
fipple	ripple	0.8333333333333334	0.0
fipple	tipple	0.8333333333333334	0.0
firefighter	freighter	0.8181818181818181	0.0
firelight	foresight	0.7777777777777778	0.0
firelight	freight	0.7777777777777778	0.0
firelighter	freighter	0.8181818181818181	0.0
firetrap	wiretap	0.75	0.0
fitter	fritter	0.8571428571428572	0.0
fitter	jitter	0.8333333333333334	0.0
fitter	titter	0.8333333333333334	0.0
fizzle	mizzle	0.8333333333333334	0.0
flamenco	flamingo	0.75	0.0
flaming	flapping	0.75	0.0
flaming	floating	0.75	0.0
flaming	gloaming	0.75	0.0
flanders	flanker	0.75	0.0
flanders	glanders	0.875	0.0
flanders	slander	0.75	0.0
flapping	lapwing	0.75	0.0
flapping	trapping	0.75	0.0
flatbed	flatbrod	0.75	0.0
flatbrod	flatiron	0.75	0.0
flattery	platter	0.75	0.0
flection	lectin	0.75	0.0
flinch	flitch	0.8333333333333334	0.0
flitch	glitch	0.8333333333333334	0.0
floating	fluting	0.75	0.0
floating	frosting	0.75	0.0
floating	gloaming	0.75	0.0
floating	gloating	0.875	0.0
floating	loathing	0.75	0.0
flogging	flooding	0.75	0.0
flogging	flooring	0.75	0.0
flogging	lagging	0.75	0.0
flogging	legging	0.75	0.0
flogging	nogging	0.75	0.0
flogging	snogging	0.75	0.0
flooding	flooring	0.875	0.0
flooding	footing	0.75	0.0
flooding	fording	0.75	0.0
flooding	looping	0.75	0.0
florida	fluoride	0.75	0.0
flounder	grounder	0.75	0.0
flowing	glowing	0.8571428571428572	0.0
fluorescence	putrescence	0.75	0.0
fondling	fording	0.75	0.0
fondling	founding	0.75	0.0
footage	frottage	0.75	0.0
fording	forewing	0.75	0.0
fording	hoarding	0.75	0.0
forecast	foremast	0.875	0.0
forecast	forepart	0.75	0.0
forecastle	foretaste	0.8	0.0
forehand	forehead	0.75	0.0
forehand	foreland	0.875	0.0
forehand	foreman	0.75	0.0
forehand	foreshank	0.7777777777777778	0.0
forelady	foreplay	0.75	0.0
foremast	forepart	0.75	0.0
foremast	foretaste	0.7777777777777778	0.0
foremast	format	0.75	0.0
forestay	forestry	0.875	0.0
forester	orestes	0.75	0.0
forewing	forging	0.75	0.0
forewing	strewing	0.75	0.0
foster	roster	0.8333333333333334	0.0
foundling	pounding	0.7777777777777778	0.0
foundling	rounding	0.7777777777777778	0.0
foundling	sounding	0.7777777777777778	0.0
foundling	wounding	0.7777777777777778	0.0
france	prance	0.8333333333333334	0.0
frangipane	frangipanni	0.8181818181818181	0.0
freemail	treenail	0.75	0.0
freetail	treenail	0.75	0.0
frequentative	preventative	0.7692307692307692	0.0
fresco	fresno	0.8333333333333334	0.0
fresher	thresher	0.75	0.0
freudian	friulian	0.75	0.0
fridge	fringe	0.8333333333333334	0.0
friendlessness	windlessness	0.7857142857142857	0.0
friesian	frisia	0.75	0.0
friesian	friulian	0.75	0.0
friesian	riesman	0.75	0.0
frimaire	grimoire	0.75	0.0
frisking	frosting	0.75	0.0
frontage	fruitage	0.75	0.0
frosting	roasting	0.75	0.0
frottage	fruitage	0.75	0.0
funicular	funiculus	0.7777777777777778	0.0
gaelic	garlic	0.8333333333333334	0.0
gaiter	goiter	0.8333333333333334	0.0
gallon	gallop	0.8333333333333334	0.0
gallop	gallup	0.8333333333333334	0.0
gallous	mallotus	0.75	0.0
gambelia	gambia	0.75	0.0
gambia	gambusia	0.75	0.0
gambling	marbling	0.75	0.0
gameness	rareness	0.75	0.0
gander	ganger	0.8333333333333334	0.0
gander	gender	0.8333333333333334	0.0
gander	grandeur	0.75	0.0
gander	lander	0.8333333333333334	0.0
gander	sander	0.8333333333333334	0.0
gannet	garnet	0.8333333333333334	0.0
garage	gavage	0.8333333333333334	0.0
gardening	greening	0.7777777777777778	0.0
garotte	gavotte	0.8571428571428572	0.0
garrotte	gavotte	0.75	0.0
gasification	reification	0.75	0.0
gaslight	slight	0.75	0.0
gather	goatherd	0.75	0.0
gazania	tanzania	0.75	0.0
gearing	gleaming	0.75	0.0
gearing	learning	0.75	0.0
gearing	rearing	0.8571428571428572	0.0
gearing	swearing	0.75	0.0
gearing	yearning	0.75	0.0
gelding	welding	0.8571428571428572	0.0
gelding	yielding	0.75	0.0
genitive	lenitive	0.875	0.0
genlisea	genoise	0.75	0.0
genocide	genoise	0.75	0.0
gentrification	nitrification	0.7857142857142857	0.0
gentrification	vitrification	0.7857142857142857	0.0
geomancy	germany	0.75	0.0
geranium	germanism	0.7777777777777778	0.0
germander	gerrymander	0.8181818181818181	0.0
gilding	grilling	0.75	0.0
gilding	yielding	0.75	0.0
girandola	granola	0.7777777777777778	0.0
gizzard	izzard	0.8571428571428572	0.0
glanders	lander	0.75	0.0
glareole	gloriole	0.75	0.0
gleaming	lemming	0.75	0.0
glibness	lioness	0.75	0.0
glister	lister	0.8571428571428572	0.0
gloaming	gloating	0.875	0.0
gloaming	glowing	0.75	0.0
gloating	glowing	0.75	0.0
gloating	grating	0.75	0.0
gloating	plating	0.75	0.0
gloating	pleating	0.75	0.0
globulin	goblin	0.75	0.0
gloriole	oriole	0.75	0.0
glower	grower	0.8333333333333334	0.0
glower	plower	0.8333333333333334	0.0
glowing	growling	0.75	0.0
glowing	plowing	0.8571428571428572	0.0
glowing	slowing	0.8571428571428572	0.0
godlessness	windlessness	0.75	0.0
goering	governing	0.7777777777777778	0.0
goering	lowering	0.75	0.0
gomorrha	gonorrhea	0.7777777777777778	0.0
gonorrhea	logorrhea	0.7777777777777778	0.0
goonie	loonie	0.8333333333333334	0.0
gorilla	tortilla	0.75	0.0
gosling	growling	0.75	0.0
gosling	jostling	0.75	0.0
grading	grating	0.8571428571428572	0.0
grafting	graining	0.75	0.0
grafting	grating	0.875	0.0
grainger	wringer	0.75	0.0
graining	grating	0.75	0.0
graining	railing	0.75	0.0
graining	ruining	0.75	0.0
gramps	grampus	0.8571428571428572	0.0
granada	granddad	0.75	0.0
grange	grunge	0.8333333333333334	0.0
